id,user_id,source,action,created_at,datapoint_count,question,question_id
49038,915afd15-f798-45f4-82eb-ccb88f4060c7,teaching,question,2025-02-20 13:55:33.071458,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49104,915afd15-f798-45f4-82eb-ccb88f4060c7,teaching,question,2025-02-20 13:56:37.230216,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49087,915afd15-f798-45f4-82eb-ccb88f4060c7,teaching,question,2025-02-20 13:56:20.387917,6,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
49261,915afd15-f798-45f4-82eb-ccb88f4060c7,teaching,question,2025-02-20 13:59:09.729576,10,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48660,e1907b71-1287-43f6-81be-89699071d30c,teaching,question,2025-02-20 13:49:24.799511,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48710,e1907b71-1287-43f6-81be-89699071d30c,teaching,question,2025-02-20 13:50:22.597318,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
48772,e1907b71-1287-43f6-81be-89699071d30c,teaching,question,2025-02-20 13:51:30.447274,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49060,e1907b71-1287-43f6-81be-89699071d30c,teaching,question,2025-02-20 13:55:53.999138,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49150,e1907b71-1287-43f6-81be-89699071d30c,teaching,question,2025-02-20 13:57:29.475195,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49274,e1907b71-1287-43f6-81be-89699071d30c,teaching,question,2025-02-20 13:59:25.951810,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47698,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:22:12.255207,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47722,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:22:38.100194,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
47749,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:23:01.921056,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
47764,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:23:22.010738,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
47771,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:23:35.174598,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
47772,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:23:35.208049,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
47773,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:23:37.858919,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
47806,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:24:55.341228,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47826,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:25:32.156608,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
47835,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:25:51.402062,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
47836,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:25:51.404787,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
47852,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:26:18.759058,2,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
47853,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:26:18.764694,2,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
47864,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:26:35.294762,2,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
47865,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:26:35.296780,2,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
47880,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:27:32.586979,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47900,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:28:51.308936,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47917,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:29:47.252352,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47924,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:30:14.169797,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
47925,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:30:14.173219,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
47937,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:31:17.035350,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47946,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:31:43.252062,7,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47961,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:32:13.799556,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
47967,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:32:48.372892,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
47968,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:32:48.375266,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
47991,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:34:15.769367,10,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
47992,0427cbe3-1d62-4cbf-8a4b-d4c7f89417be,teaching,question,2025-02-20 13:34:15.771238,10,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
48158,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:40:03.552633,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48172,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:40:17.282709,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
48178,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:40:28.029031,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
48184,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:40:46.008353,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
48190,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:40:56.335517,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
48194,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:40:59.435398,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48200,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:41:10.310750,1,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48201,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:41:10.344890,1,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48248,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:42:24.709053,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48296,75fc9c12-825f-4518-8213-4f5ef6c373e2,teaching,question,2025-02-20 13:43:08.687002,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48183,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:40:44.865564,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48196,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:41:02.526402,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
48214,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:41:35.590883,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
48237,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:42:08.152665,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
48243,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:42:12.436938,3,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
48269,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:42:46.908008,4,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48297,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:43:09.773549,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48299,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:43:11.051241,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48244,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:42:14.282923,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48294,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:43:07.399609,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
48327,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:43:35.793711,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48367,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:44:14.934030,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
48336,6fb37184-93c8-4864-9844-6a201f493f8d,teaching,question,2025-02-20 13:43:42.095062,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
48810,19897709-052d-4f8a-8071-be452c05c1a1,teaching,question,2025-02-20 13:52:05.771834,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
48811,19897709-052d-4f8a-8071-be452c05c1a1,teaching,question,2025-02-20 13:52:05.772701,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
48845,19897709-052d-4f8a-8071-be452c05c1a1,teaching,question,2025-02-20 13:52:34.685070,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48932,19897709-052d-4f8a-8071-be452c05c1a1,teaching,question,2025-02-20 13:53:58.557633,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48979,19897709-052d-4f8a-8071-be452c05c1a1,teaching,question,2025-02-20 13:54:37.342774,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49013,19897709-052d-4f8a-8071-be452c05c1a1,teaching,question,2025-02-20 13:55:04.082534,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49059,19897709-052d-4f8a-8071-be452c05c1a1,teaching,question,2025-02-20 13:55:53.269532,7,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48665,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:49:28.693228,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus
48671,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:49:38.959501,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus
48673,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:49:40.218985,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
48683,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:49:50.056024,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48705,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:50:16.578416,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48711,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:50:26.461815,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48712,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:50:27.929028,1,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48666,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:49:28.701225,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus
48672,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:49:40.215654,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
48682,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:49:50.046517,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48697,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:50:07.816597,1,Why are all these attributes considered?,followupWhyAreTheseFeaturesConsidered
48704,aecbfc12-8e59-4233-8ead-5f97e9f49b2b,teaching,question,2025-02-20 13:50:15.340630,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp
