id,user_id,source,action,created_at,datapoint_count_new,datapoint_count,prediction,true_label,confidence_level,feedback,question,question_id,message,buttonType,user_comment,user_question,feature_id
48643,participant_0020,test,handleNext,2025-02-20 13:49:00.155919,10.0,,,,,,,,,,,,
48645,participant_0035,final-test,user_prediction,2025-02-20 13:49:06.210288,,1.0,over 50k,over 50k,3,"Major gain, working hours and degree",,,,,,,
48658,participant_0064,teaching,question,2025-02-20 13:49:23.895607,,4.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
48573,participant_0065,intro-test,user_prediction,2025-02-20 13:47:40.723756,,10.0,under 50k,under 50k,2,,,,,,,,
48575,participant_0065,teaching,handleNext,2025-02-20 13:47:41.082728,1.0,,,,,,,,,,,,
48577,participant_0038,intro-test,user_prediction,2025-02-20 13:47:41.616396,,9.0,over 50k,over 50k,2,,,,,,,,
48579,participant_0111,intro-test,user_prediction,2025-02-20 13:47:42.517471,,9.0,under 50k,over 50k,1,,,,,,,,
48581,participant_0064,teaching,question,2025-02-20 13:47:44.346477,,3.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
48583,participant_0035,teaching,question,2025-02-20 13:47:46.354538,,10.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
48585,participant_0020,teaching,handleNext,2025-02-20 13:47:46.489500,8.0,,,,,,,,,,,,
48587,participant_0035,teaching,question,2025-02-20 13:47:48.029747,,10.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48589,participant_0012,intro-test,user_prediction,2025-02-20 13:47:50.018353,,3.0,over 50k,under 50k,3,,,,,,,,
48591,participant_0060,final-test,user_prediction,2025-02-20 13:47:50.495369,,10.0,under 50k,under 50k,4,service role and no investment,,,,,,,
48593,participant_0038,teaching,handleNext,2025-02-20 13:47:50.657667,1.0,,,,,,,,,,,,
48595,participant_0090,intro-test,user_prediction,2025-02-20 13:47:53.099141,,4.0,over 50k,under 50k,0,,,,,,,,
48597,participant_0056,final-test,user_prediction,2025-02-20 13:47:54.518356,,9.0,under 50k,over 50k,0,sorry i meant to do above 50k,,,,,,,
48599,participant_0020,teaching,user_prediction,2025-02-20 13:47:56.404198,,8.0,under 50k,under 50k,,,,,,,,,
48601,participant_0035,test,user_prediction,2025-02-20 13:48:00.953792,,10.0,over 50k,over 50k,,,,,,,,,
48603,participant_0111,teaching,handleNext,2025-02-20 13:48:01.576516,1.0,,,,,,,,,,,,
48605,participant_0074,intro-test,user_prediction,2025-02-20 13:48:01.782364,,7.0,over 50k,over 50k,1,,,,,,,,
48607,participant_0074,intro-test,handleNext,2025-02-20 13:48:02.285881,8.0,,,,,,,,,,,,
48609,participant_0020,test,handleNext,2025-02-20 13:48:08.546586,8.0,,,,,,,,,,,,
48611,participant_0090,intro-test,user_prediction,2025-02-20 13:48:11.405290,,6.0,over 50k,over 50k,2,,,,,,,,
48613,participant_0064,teaching,question,2025-02-20 13:48:12.287395,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
48615,participant_0020,test,user_prediction,2025-02-20 13:48:13.374031,,8.0,over 50k,over 50k,,,,,,,,,
48617,participant_0020,teaching,user_prediction,2025-02-20 13:48:18.538029,,9.0,over 50k,over 50k,,,,,,,,,
48619,participant_0074,intro-test,user_prediction,2025-02-20 13:48:18.970356,,8.0,over 50k,under 50k,1,,,,,,,,
48621,participant_0074,intro-test,handleNext,2025-02-20 13:48:19.671445,9.0,,,,,,,,,,,,
48623,participant_0012,intro-test,handleNext,2025-02-20 13:48:21.852987,5.0,,,,,,,,,,,,
48625,participant_0020,test,user_prediction,2025-02-20 13:48:29.715394,,9.0,over 50k,over 50k,,,,,,,,,
48627,participant_0090,intro-test,user_prediction,2025-02-20 13:48:30.354984,,8.0,over 50k,under 50k,3,,,,,,,,
48629,participant_0020,teaching,user_prediction,2025-02-20 13:48:33.737338,,10.0,under 50k,under 50k,,,,,,,,,
48631,participant_0074,intro-test,handleNext,2025-02-20 13:48:34.857109,10.0,,,,,,,,,,,,
48634,participant_0090,intro-test,handleNext,2025-02-20 13:48:39.128389,10.0,,,,,,,,,,,,
48636,participant_0012,intro-test,user_prediction,2025-02-20 13:48:41.805441,,5.0,over 50k,over 50k,3,,,,,,,,
48638,participant_0074,intro-test,user_prediction,2025-02-20 13:48:45.335018,,10.0,under 50k,under 50k,1,,,,,,,,
48640,participant_0090,intro-test,user_prediction,2025-02-20 13:48:46.059666,,10.0,under 50k,under 50k,1,,,,,,,,
48642,participant_0111,teaching,user_prediction,2025-02-20 13:48:49.826723,,1.0,over 50k,over 50k,,,,,,,,,
48644,participant_0038,teaching,question,2025-02-20 13:49:03.968585,,1.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48646,participant_0035,final-test,handleNext,2025-02-20 13:49:06.884348,2.0,,,,,,,,,,,,
48647,participant_0064,test,handleNext,2025-02-20 13:49:07.832616,3.0,,,,,,,,,,,,
48650,participant_0012,intro-test,handleNext,2025-02-20 13:49:11.000257,7.0,,,,,,,,,,,,
48651,participant_0064,test,user_prediction,2025-02-20 13:49:12.362438,,3.0,under 50k,under 50k,,,,,,,,,
48654,participant_0020,final-test,handleNext,2025-02-20 13:49:16.034160,1.0,,,,,,,,,,,,
48656,participant_0065,teaching,user_prediction,2025-02-20 13:49:16.577564,,1.0,over 50k,over 50k,,,,,,,,,
48648,participant_0111,teaching,proceeding_stop,2025-02-20 13:49:08.552003,,1.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '339c90e1-713f-447a-970d-fc7499f63cc8', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
48649,participant_0012,intro-test,user_prediction,2025-02-20 13:49:10.470668,,6.0,over 50k,over 50k,2,,,,,,,,
48652,participant_0064,teaching,handleNext,2025-02-20 13:49:12.466003,4.0,,,,,,,,,,,,
48653,participant_0020,test,user_prediction,2025-02-20 13:49:15.446994,,10.0,under 50k,over 50k,,,,,,,,,
48655,participant_0090,teaching,user_prediction,2025-02-20 13:49:16.419220,,1.0,over 50k,over 50k,,,,,,,,,
48657,participant_0064,teaching,user_prediction,2025-02-20 13:49:17.349664,,4.0,under 50k,under 50k,,,,,,,,,
48659,participant_0012,intro-test,user_prediction,2025-02-20 13:49:24.786237,,7.0,over 50k,over 50k,3,,,,,,,,
48661,participant_0012,intro-test,handleNext,2025-02-20 13:49:25.322155,8.0,,,,,,,,,,,,
48663,participant_0035,final-test,user_prediction,2025-02-20 13:49:25.814995,,2.0,under 50k,under 50k,3,"Young, single, no investments ",,,,,,,
48665,participant_0090,teaching,question,2025-02-20 13:49:28.693228,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,,
48667,participant_0064,teaching,question,2025-02-20 13:49:33.549145,,4.0,,,,,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48669,participant_0012,intro-test,user_prediction,2025-02-20 13:49:35.097510,,8.0,over 50k,under 50k,3,,,,,,,,
48671,participant_0090,teaching,question,2025-02-20 13:49:38.959501,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,,
48673,participant_0090,teaching,question,2025-02-20 13:49:40.218985,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,,
48675,participant_0035,final-test,user_prediction,2025-02-20 13:49:41.113543,,3.0,under 50k,under 50k,1,"Single, major loss",,,,,,,
48677,participant_0035,final-test,handleNext,2025-02-20 13:49:41.798985,4.0,,,,,,,,,,,,
48679,participant_0111,test,handleNext,2025-02-20 13:49:47.256391,1.0,,,,,,,,,,,,
48681,participant_0004,intro-test,handleNext,2025-02-20 13:49:49.276146,2.0,,,,,,,,,,,,
48683,participant_0090,teaching,question,2025-02-20 13:49:50.056024,,1.0,,,,,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48685,participant_0064,test,user_prediction,2025-02-20 13:49:50.962387,,4.0,over 50k,over 50k,,,,,,,,,
48687,participant_0038,teaching,question,2025-02-20 13:49:54.254646,,1.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48689,participant_0012,intro-test,handleNext,2025-02-20 13:49:56.991642,10.0,,,,,,,,,,,,
48691,participant_0065,teaching,question,2025-02-20 13:50:00.637114,,1.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48692,participant_0028,intro-test,user_prediction,2025-02-20 13:50:02.221178,,2.0,under 50k,under 50k,1,,,,,,,,
48694,participant_0035,final-test,user_prediction,2025-02-20 13:50:03.415580,,4.0,under 50k,under 50k,1,"Reasonably young, middle school and loss, but married",,,,,,,
48696,participant_0038,teaching,question,2025-02-20 13:50:05.485382,,1.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48699,participant_0111,teaching,handleNext,2025-02-20 13:50:09.088722,2.0,,,,,,,,,,,,
48701,participant_0064,teaching,question,2025-02-20 13:50:09.370643,,5.0,,,,,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
48703,participant_0012,teaching,handleNext,2025-02-20 13:50:11.146761,1.0,,,,,,,,,,,,
48705,participant_0090,teaching,question,2025-02-20 13:50:16.578416,,1.0,,,,,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48707,participant_0064,teaching,question,2025-02-20 13:50:17.434295,,5.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48709,participant_0074,teaching,question,2025-02-20 13:50:19.732668,,1.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
48711,participant_0090,teaching,question,2025-02-20 13:50:26.461815,,1.0,,,,,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48712,participant_0090,teaching,question,2025-02-20 13:50:27.929028,,1.0,,,,,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48714,participant_0064,test,handleNext,2025-02-20 13:50:28.947909,5.0,,,,,,,,,,,,
48718,participant_0064,teaching,handleNext,2025-02-20 13:50:33.683283,6.0,,,,,,,,,,,,
48660,participant_0111,teaching,question,2025-02-20 13:49:24.799511,,1.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48662,participant_0038,teaching,question,2025-02-20 13:49:25.437501,,1.0,,,,,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,,
48664,participant_0035,final-test,handleNext,2025-02-20 13:49:26.432562,3.0,,,,,,,,,,,,
48666,participant_0090,teaching,question,2025-02-20 13:49:28.701225,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,,
48668,participant_0064,teaching,question,2025-02-20 13:49:33.553803,,4.0,,,,,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48670,participant_0012,intro-test,handleNext,2025-02-20 13:49:35.625706,9.0,,,,,,,,,,,,
48672,participant_0090,teaching,question,2025-02-20 13:49:40.215654,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,,
48674,participant_0028,intro-test,user_prediction,2025-02-20 13:49:40.521329,,1.0,over 50k,over 50k,3,,,,,,,,
48676,participant_0028,intro-test,handleNext,2025-02-20 13:49:41.141261,2.0,,,,,,,,,,,,
48678,participant_0064,test,handleNext,2025-02-20 13:49:46.157924,4.0,,,,,,,,,,,,
48680,participant_0004,intro-test,user_prediction,2025-02-20 13:49:48.733813,,1.0,over 50k,over 50k,3,,,,,,,,
48682,participant_0090,teaching,question,2025-02-20 13:49:50.046517,,1.0,,,,,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48684,participant_0074,teaching,user_prediction,2025-02-20 13:49:50.319172,,1.0,under 50k,over 50k,,,,,,,,,
48686,participant_0064,teaching,handleNext,2025-02-20 13:49:51.062613,5.0,,,,,,,,,,,,
48688,participant_0012,intro-test,user_prediction,2025-02-20 13:49:56.497834,,9.0,under 50k,over 50k,3,,,,,,,,
48690,participant_0064,teaching,user_prediction,2025-02-20 13:49:58.473178,,5.0,under 50k,over 50k,,,,,,,,,
48693,participant_0028,intro-test,handleNext,2025-02-20 13:50:02.833763,3.0,,,,,,,,,,,,
48695,participant_0035,final-test,handleNext,2025-02-20 13:50:04.024402,5.0,,,,,,,,,,,,
48697,participant_0090,teaching,question,2025-02-20 13:50:07.816597,,1.0,,,,,Why are all these attributes considered?,followupWhyAreTheseFeaturesConsidered,,,,,
48698,participant_0111,test,user_prediction,2025-02-20 13:50:08.980149,,1.0,over 50k,over 50k,,,,,,,,,
48700,participant_0064,teaching,question,2025-02-20 13:50:09.366391,,5.0,,,,,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
48702,participant_0012,intro-test,user_prediction,2025-02-20 13:50:11.101894,,10.0,under 50k,under 50k,3,,,,,,,,
48704,participant_0090,teaching,question,2025-02-20 13:50:15.340630,,1.0,,,,,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48706,participant_0090,teaching,question,2025-02-20 13:50:16.628501,,1.0,,,,,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48708,participant_0111,teaching,user_prediction,2025-02-20 13:50:19.348107,,2.0,under 50k,under 50k,,,,,,,,,
48710,participant_0111,teaching,question,2025-02-20 13:50:22.597318,,2.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48713,participant_0090,teaching,question,2025-02-20 13:50:27.979331,,1.0,,,,,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48715,participant_0028,intro-test,user_prediction,2025-02-20 13:50:29.718051,,3.0,under 50k,under 50k,2,,,,,,,,
48716,participant_0028,intro-test,handleNext,2025-02-20 13:50:30.333408,4.0,,,,,,,,,,,,
48717,participant_0064,test,user_prediction,2025-02-20 13:50:33.563204,,5.0,over 50k,over 50k,,,,,,,,,
48719,participant_0090,test,handleNext,2025-02-20 13:50:35.439101,1.0,,,,,,,,,,,,
48721,participant_0074,teaching,question,2025-02-20 13:50:37.721817,,1.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48723,participant_0111,teaching,proceeding_stop,2025-02-20 13:50:37.984155,,2.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '251d0c48-6f33-4624-bb24-880dd37408e1', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
48725,participant_0111,test,handleNext,2025-02-20 13:50:39.608541,2.0,,,,,,,,,,,,
48727,participant_0028,intro-test,user_prediction,2025-02-20 13:50:46.893506,,4.0,over 50k,under 50k,2,,,,,,,,
48730,participant_0004,intro-test,handleNext,2025-02-20 13:50:54.817911,3.0,,,,,,,,,,,,
48732,participant_0090,teaching,handleNext,2025-02-20 13:50:55.043784,2.0,,,,,,,,,,,,
48734,participant_0038,teaching,question,2025-02-20 13:50:58.969465,,1.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
48720,participant_0064,teaching,user_prediction,2025-02-20 13:50:37.680383,,6.0,over 50k,over 50k,,,,,,,,,
48722,participant_0065,teaching,question,2025-02-20 13:50:37.742024,,1.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
48724,participant_0038,teaching,question,2025-02-20 13:50:38.714778,,1.0,,,,,Why do most important factors change?,followupWhyFeatureImportancesChange,,,,,
48726,participant_0064,teaching,question,2025-02-20 13:50:44.162012,,6.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48728,participant_0028,intro-test,handleNext,2025-02-20 13:50:47.507992,5.0,,,,,,,,,,,,
48729,participant_0004,intro-test,user_prediction,2025-02-20 13:50:54.159399,,2.0,under 50k,under 50k,2,,,,,,,,
48731,participant_0090,test,user_prediction,2025-02-20 13:50:54.937235,,1.0,over 50k,over 50k,,,,,,,,,
48733,participant_0035,final-test,user_prediction,2025-02-20 13:50:58.848194,,5.0,over 50k,over 50k,1,"Older, married, post graduate",,,,,,,
48735,participant_0064,teaching,question,2025-02-20 13:50:59.136449,,6.0,,,,,Why do most important factors change?,followupWhyFeatureImportancesChange,,,,,
48737,participant_0090,teaching,user_prediction,2025-02-20 13:51:00.947022,,2.0,under 50k,under 50k,,,,,,,,,
48739,participant_0084,intro-test,handleNext,2025-02-20 13:51:02.940664,2.0,,,,,,,,,,,,
48741,participant_0028,intro-test,user_prediction,2025-02-20 13:51:03.908865,,5.0,over 50k,over 50k,3,,,,,,,,
48743,participant_0065,teaching,question,2025-02-20 13:51:04.215945,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,,
48745,participant_0028,intro-test,handleNext,2025-02-20 13:51:04.517312,6.0,,,,,,,,,,,,
48747,participant_0111,test,user_prediction,2025-02-20 13:51:07.873150,,2.0,over 50k,over 50k,,,,,,,,,
48749,participant_0090,test,user_prediction,2025-02-20 13:51:11.215432,,2.0,under 50k,over 50k,,,,,,,,,
48751,participant_0065,teaching,question,2025-02-20 13:51:11.824537,,1.0,,,,,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48753,participant_0064,test,user_prediction,2025-02-20 13:51:13.425741,,6.0,under 50k,under 50k,,,,,,,,,
48755,participant_0074,test,handleNext,2025-02-20 13:51:15.772408,1.0,,,,,,,,,,,,
48757,participant_0020,final-test,handleNext,2025-02-20 13:51:16.936265,2.0,,,,,,,,,,,,
48759,participant_0028,intro-test,user_prediction,2025-02-20 13:51:17.229685,,6.0,over 50k,over 50k,1,,,,,,,,
48761,participant_0065,teaching,question,2025-02-20 13:51:17.682139,,1.0,,,,,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
48763,participant_0028,intro-test,handleNext,2025-02-20 13:51:18.227847,7.0,,,,,,,,,,,,
