id,user_id,source,action,created_at,datapoint_count,question,question_id,typed_question,feature_id,text,reasoning
48772,participant_0111,teaching,question,2025-02-20 13:51:30.447274,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
49060,participant_0111,teaching,question,2025-02-20 13:55:53.999138,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49150,participant_0111,teaching,question,2025-02-20 13:57:29.475195,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49274,participant_0111,teaching,question,2025-02-20 13:59:25.951810,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47698,participant_0002,teaching,question,2025-02-20 13:22:12.255207,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47722,participant_0002,teaching,question,2025-02-20 13:22:38.100194,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47749,participant_0002,teaching,question,2025-02-20 13:23:01.921056,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47764,participant_0002,teaching,question,2025-02-20 13:23:22.010738,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47771,participant_0002,teaching,question,2025-02-20 13:23:35.174598,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47772,participant_0002,teaching,question,2025-02-20 13:23:35.208049,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47773,participant_0002,teaching,question,2025-02-20 13:23:37.858919,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47806,participant_0002,teaching,question,2025-02-20 13:24:55.341228,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47826,participant_0002,teaching,question,2025-02-20 13:25:32.156608,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47835,participant_0002,teaching,question,2025-02-20 13:25:51.402062,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47836,participant_0002,teaching,question,2025-02-20 13:25:51.404787,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47852,participant_0002,teaching,question,2025-02-20 13:26:18.759058,2,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
47853,participant_0002,teaching,question,2025-02-20 13:26:18.764694,2,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
47864,participant_0002,teaching,question,2025-02-20 13:26:35.294762,2,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
47865,participant_0002,teaching,question,2025-02-20 13:26:35.296780,2,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
47880,participant_0002,teaching,question,2025-02-20 13:27:32.586979,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47900,participant_0002,teaching,question,2025-02-20 13:28:51.308936,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47917,participant_0002,teaching,question,2025-02-20 13:29:47.252352,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47924,participant_0002,teaching,question,2025-02-20 13:30:14.169797,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47925,participant_0002,teaching,question,2025-02-20 13:30:14.173219,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47937,participant_0002,teaching,question,2025-02-20 13:31:17.035350,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47946,participant_0002,teaching,question,2025-02-20 13:31:43.252062,7,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47961,participant_0002,teaching,question,2025-02-20 13:32:13.799556,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47967,participant_0002,teaching,question,2025-02-20 13:32:48.372892,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47968,participant_0002,teaching,question,2025-02-20 13:32:48.375266,8,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47991,participant_0002,teaching,question,2025-02-20 13:34:15.769367,10,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47992,participant_0002,teaching,question,2025-02-20 13:34:15.771238,10,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48158,participant_0060,teaching,question,2025-02-20 13:40:03.552633,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48172,participant_0060,teaching,question,2025-02-20 13:40:17.282709,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
48178,participant_0060,teaching,question,2025-02-20 13:40:28.029031,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48184,participant_0060,teaching,question,2025-02-20 13:40:46.008353,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48190,participant_0060,teaching,question,2025-02-20 13:40:56.335517,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48194,participant_0060,teaching,question,2025-02-20 13:40:59.435398,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48200,participant_0060,teaching,question,2025-02-20 13:41:10.310750,1,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48201,participant_0060,teaching,question,2025-02-20 13:41:10.344890,1,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48248,participant_0060,teaching,question,2025-02-20 13:42:24.709053,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48296,participant_0060,teaching,question,2025-02-20 13:43:08.687002,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47950,participant_0039,teaching,question,2025-02-20 13:31:50.942007,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47953,participant_0039,teaching,question,2025-02-20 13:31:56.831368,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47955,participant_0039,teaching,question,2025-02-20 13:31:59.690113,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47957,participant_0039,teaching,question,2025-02-20 13:32:02.780206,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47960,participant_0039,teaching,question,2025-02-20 13:32:04.320096,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47996,participant_0039,teaching,question,2025-02-20 13:34:43.192722,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47997,participant_0039,teaching,question,2025-02-20 13:34:43.905365,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47998,participant_0039,teaching,question,2025-02-20 13:34:46.145062,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47999,participant_0039,teaching,question,2025-02-20 13:34:48.775400,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48000,participant_0039,teaching,question,2025-02-20 13:34:49.323229,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48001,participant_0039,teaching,question,2025-02-20 13:34:49.895455,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48011,participant_0039,teaching,question,2025-02-20 13:36:01.985068,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48012,participant_0039,teaching,question,2025-02-20 13:36:03.243100,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48013,participant_0039,teaching,question,2025-02-20 13:36:06.615151,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48014,participant_0039,teaching,question,2025-02-20 13:36:13.325334,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48024,participant_0039,teaching,question,2025-02-20 13:37:03.162248,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48026,participant_0039,teaching,question,2025-02-20 13:37:05.458456,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48028,participant_0039,teaching,question,2025-02-20 13:37:06.984290,4,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
48039,participant_0039,teaching,question,2025-02-20 13:37:50.707358,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48040,participant_0039,teaching,question,2025-02-20 13:37:52.407520,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48071,participant_0039,teaching,question,2025-02-20 13:38:54.425367,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48073,participant_0039,teaching,question,2025-02-20 13:38:56.456221,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48075,participant_0039,teaching,question,2025-02-20 13:38:57.590291,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48090,participant_0039,teaching,question,2025-02-20 13:39:06.457283,7,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48092,participant_0039,teaching,question,2025-02-20 13:39:07.106371,7,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
48094,participant_0039,teaching,question,2025-02-20 13:39:07.487601,7,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
