id,user_id,source,action,created_at,datapoint_count,question,question_id
4574,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:48:31.569740,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
4499,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:48:17.372961,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
4743,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:48:55.661317,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
4803,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:49:03.287228,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
4836,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:49:07.951182,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
4802,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:49:03.283595,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
4785,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:49:00.922780,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
4849,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:49:09.751547,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
4742,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:48:55.611708,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
4848,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:49:09.698014,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5066,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:49:47.018264,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
5757,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:51:43.672703,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
5729,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:51:38.828614,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
6050,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:52:37.289398,7, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
6085,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:52:45.634538,7, What is the <b>strength</b> of each attribute for the current model prediction? ,24
6366,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:53:35.650453,9,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
6576,24b45b13-29d0-4fb9-a926-1ada6ffe8902,teaching,question,2024-04-11 09:54:13.485355,10,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
4664,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,question,2024-04-11 09:48:42.891310,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
4605,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,question,2024-04-11 09:48:34.658959,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
4747,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,question,2024-04-11 09:48:55.846473,1," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
4801,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,question,2024-04-11 09:49:03.135438,1, How are the different values of Age <b>distributed</b> in the dataset?,13
8416,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,question,2024-04-11 10:01:46.603818,9," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5115,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:49:53.511345,1, How are the different values of Work Life Balance <b>distributed</b> in the dataset?,13
4592,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:48:33.279180,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
4700,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:48:48.163124,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
4994,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:49:33.058185,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
4877,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:49:13.831093,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
5051,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:49:44.311144,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
6925,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:55:19.963326,9, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6983,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,teaching,question,2024-04-11 09:55:36.407456,9," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5408,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:50:43.465805,1, How are the different values of Age <b>distributed</b> in the dataset?,13
5278,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:50:20.331122,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
4124,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:47:00.519848,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
4349,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:47:48.561432,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
5279,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:50:20.373414,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5409,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:50:43.469487,1, How are the different values of Age <b>distributed</b> in the dataset?,13
4780,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:48:59.963108,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
5016,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:49:38.188743,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
5574,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:51:10.056735,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5589,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:51:12.250737,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5588,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:51:12.249430,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
7820,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:59:08.709166,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7883,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:59:26.233000,4, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
7936,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:59:40.350876,4," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
5946,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:52:18.292105,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6191,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:53:03.155164,2, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
6425,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:53:48.880304,2, What is the <b>strength</b> of each attribute for the current model prediction? ,24
6688,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:54:32.448493,2," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
6880,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:55:12.511486,2,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
7291,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:56:44.323466,3, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
7200,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:56:25.390336,3, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7357,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 09:57:01.383791,3," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8193,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:00:42.877140,5, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8497,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:02:13.028337,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8432,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:01:52.624761,5, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8653,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:03:13.957560,6, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8696,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:03:39.205787,6, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8737,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:04:01.715816,6," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8928,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:05:52.126079,7," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9083,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:07:46.741156,8, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8910,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:05:39.563870,7, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8915,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:05:45.845145,7, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9159,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:08:44.529306,8," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9133,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:08:24.973828,8, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9269,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:10:32.835386,9, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9409,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:12:46.779321,10, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9451,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:13:22.597057,10," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9310,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:11:17.121846,9," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9435,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:13:10.596302,10, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
5739,299e015d-4555-4d0a-987a-98d0cdf1ede9,teaching,question,2024-04-11 09:51:40.630798,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9607,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:16:14.054050,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9620,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:16:23.883241,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
9647,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:16:57.317187,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9660,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:17:14.620307,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9640,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:16:46.987100,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9710,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:18:13.126181,1," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9720,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:18:18.779812,1," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
9730,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:18:23.965378,1," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9775,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:19:30.407184,2," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9828,17a8a686-8859-4b15-a5b7-e7c346bd989e,teaching,question,2024-04-11 10:20:31.436680,3," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
